"When I was cycling through the park late one night, two people á jumped out of the woods and tried to stop me.  There were á shouting something at the same time.",fear
When I saw a large spider crawling up the wall.,fear
When one meets new people with whom one is forced to collaborate á with.,fear
When I was in a little fishing boat and we ran into hard weather á in the open sea.,fear
When my son has a pain in his leg (for no apparent reason).  ,fear
When I nearly drowned in icy water wearing ice skates.  It was á difficult to get out.,fear
When I was reprimanded by the manager of the hotel where I á worked during Autumn 1984.,fear
Slept in a chapel and in the middle of the night I realized that á there was someeone else in the chapel.  I never discovered who á it was and why he was there.,fear
When I was cycling past a parked car someone opened the door and á nearly pushed me off my bike and into the traffic.,fear
On the way down a ski slope which was difficult and steep.,fear
When I was nearly attackad by a man who had been chasing me.,fear
Vertigo - standing on a ladder and painting the house.,fear
I was within a hair's breadth of knocking down a drunkard who á suddenly ran into the street.  The fear came later when I     á realized what could have happened.,fear
I was alone in a cottage I often stay in.  I was woken up by a á rustling sound in the middle of the night.,fear
When we could not land our plane and we knew that the fuel was á running out.  Bad weather had already frightened us.,fear
I had the window open and the door was shut so that the kitten á would not go out.  My partner came in and started talking about á something and I forgot about the window and suddenly I saw the á kitten hanging from the window frame. I was rigid with fright á till I got hold of her.,fear
"When my relationship with my family is very poor I often fear á being excluded from the group, a fear which is stronger in á situations when an argument is on hand.",fear
"A rainy day, I was cycling downhill and a car door suddenly á opened and while trying to avoid it the back wheels of my bike á got caught in the tram tracks.  I somersaulted but had no á injuries.",fear
Last Summer I was walking along the beach in a bikini and an á awful man came cycling after me.  He was shouting and I ran as á fast as my legs could carry me.,fear
When I was convinced that someonne had broken into my flat and I á woke up and heard sounds that frightened me.,fear
Every time I meet a certain dog that has once bitten me.,fear
"A late Saturday night I found myself locked in the central á underground station of Stockholm with a group of 50 hard rockers á who were drunk and equipped with various kinds of chains, etc.",fear
A four year girl ran away from her father straight in front of my á car.  I was forced to use the emergency brakes.,fear
When my husband and I spent a night by ourselves in a house which á was in an area on the outskirts of a large town with which we were  á not familiar.  We  heard strange noises outside the house and the  á house had glass walls so the whole thing was even more á frightening.,fear
Before a hospital visit prior to a D&C under anasthesia for an á expected miscarriage.,fear
During labour when the foetal sounds became faint and there was a á big alert for a forceps delivery.,fear
"A gang of screaming and drunk youths \captured\"" a tram.""",fear
I was teaching someone to drive and when we were about to crash I á was scared.,fear
"When I missed crashing, by a hair's breadth, into a man who came á out 20 metres ahead of me when I was driving at 110km/h.",fear
When the car I was driving skidded on an icy road and landed in   á a ditch with one side against a rock.,fear
When a guy chased me when I was out jogging.,fear
[ No response.],fear
A reoccurring fear that something will happen to my relatives.,fear
"When I have to leave the baby in the carriage and go shopping, I á fear that something will happen to the baby.",fear
"We were driving a car of a friend of mine when we turned in the á wrong direction towards an unknown district, and nearly drove á down a precipice.",fear
I was afraid of moving away from home and moving to Helsinki for á my studies.,fear
"At about nine p.m., I went home by bike on a dark cycle-track; á because of lack of time I had to take the short-cut.",fear
Once I had to go home on foot at 5 a.m. I had to pass through a á forest and I was going alone.,fear
"A friend's father had died, I was to come and see this friend á although I did not know his family.",fear
After having slept for a short time I woke up - I had the feeling á of someone standing beside me and was very frightened. I had to á turn on the light turn on the light for several minutes before I á was able to get to sleep again.,fear
I was riding with a friend in his car. At a speed of 120 km/h on á the snow-covered motorway I would have liked to get out.,fear
"Climbing a mountain to see a view, towards the top we suddenly á came across a ledge with a nearly sheer drop on either side, á which I had to cross.",fear
When my brother was very late in arriving home from work.,fear
"Fear - paralysing - that I would not be accepted by the God who I á believed to be there because I was \morally bankrupt\"" (before á",fear
"I was rock-climbing and absailing & felt OK, but suddenly as I á was going over the cliff I was hit by fear - I couldn't go on á absailing down the cliff and had to be actually hauled back up á it.",fear
"One afternoon, helping at home on the property, I was á (mustering) getting in cattle and a bull turned and came for me.",fear
When I am travelling by car and have to meet an oncoming car á while overtaking.,fear
Last Summer in Italy I was attacked by a dog.It was terrible to á feel that untidy dirty dog against my naked skin.,fear
"When I think of death - not my own but that of my parents, á brothers and sisters.",fear
When my mother's heart nearly stopped.,fear
"Earlier, I was afraid of speaking in front of a crowd of people.",fear
I woke up in the middle of the night as I had jumped and shouted á with fear.  I thought that someone's cold hand or something á similar had touched my hand.  I crept down under the covers and á went back to sleep.,fear
I was nearly knocked down while I was cycling.,fear
Disappointment over a friend.,fear
Motor failure on a boat outside Gottenburg when we were in heavy  á seas and the wind was strong.  As we could not steer the boat we á drifted towards the rocks.  We did not succeed in attracting the á attention of any passerby until 4 hours had elapsed.,fear
"When I was 7-8 years old, I woke up one night and found myself á alone at home.  My mother had gone out to buy cigarattes from a á machine.",fear
After mischieviously ringing on the chemist's trade-entrance á doorbell and getting caught by him.,fear
"When I was involved in a car accident last November, after the á first fall of snow.  I lost control of the car and it spun round á and landed on the opposite side of the road, on the hard á shoulder.  It was stopped by a pole on top of a bank sloping down á to a stream.",fear
"Having quarreled with a boyfriend, he threatened to leave me.",fear
"After my car accident, when I woke up in a heap of stones.",fear
My father has a chronic desease. In the autumn of 1983 he had a á very strong fit or seizure.,fear
"A \near-accident\"" in a car, driving too fast on an icy road.""",fear
"I was hunting, and was lost in the fog in the mountains.",fear
"Climbing a mountain, I got stuck and realized I could get neither á up nor down.",fear
When I almost ran over a small boy who suddenly was in front of á my car.,fear
"After having watched a crime show on the TV, I was about to take á the dog for a walk. Then, suddenly, there was a man on the á porch... (We live some distance away from other people).",fear
"After seeing a terror movie at the cinema, I was so scared that I á couldn't even drive the car into the garage. I often thought á about the film afterwards, hoping such things couldn't exist in á the \real world\"".""",fear
I lost my way on a trip in the mountains.,fear
"Before getting back the results of a test in school, when I had á worked very hard and was worried about not succeeding.",fear
"One dark night with no street lights, a car was obviously á following me.",fear
"I was beaten up at a private New Year's party once, through no á fault of mine.",fear
Not applicable to myself.,fear
A letter from my boyfriend began in such a way that I thought he á was going to end our relationship. I was afraid of reading the á rest.,fear
Fearing the use of power or reprimands when I belong to the á minority.,fear
Doesn't apply.,fear
Falling off a cliff in the mountains.,fear
Going home alone through the forest after a girl guide (scout ?) á meeting.,fear
"Climbing a mountain where the rocks were very loose. When we á realized the danger, we were very high up, but still had a long á climb ahead.",fear
"When I realized that we are living on borrowed time, and that the á nuclear holocaust appears to come closer every day.",fear
I came home and discovered that someone had broken in. Then I á realized that they probably were still there.,fear
Before important sports events.,fear
Was threatened with a knife ... in the military by soldiers form á another unit. The reason was girls.,fear
"Motorcycle accident with two people involved, running off the á road. Broke an arm, only.",fear
"Almost crashing my car, something which could have led to great á problems.",fear
Afraid I wouldn't catch the train when I was going to see my á sweetheart.,fear
"The house was on fire, and I was saved by the dog. I am afraid of á the fire, verging on panic.",fear
"Thinking of the unknown, what happens at the moment of death, á etc.",fear
"Being very close to having an auto accident, almost driving off á the road.",fear
Being close to drowning.,fear
I was scared in the dark when I was a little boy.,fear
"Once I was stopped by the police in Spain, when I had some á \grass\"" in my tobacco.""",fear
"As a child, when I was at home alone, I felt in an indefinate á manner afraid of the death of my father and mother.",fear
[ I was thinking about death.],fear
In the dark an unreal figure formed by a shadow.,fear
I had been drinking with a pal and I later (1 o' clock) had a date  á with my fiancee.  We were going to a Spanish lesson and I was á afraid that she would smell that I had been drinking.,fear
I was on the Inter Rail in Naples alone. After an evening in a á restaurant I was going back to the hotel when a prostitute á approached me to sell herself. I refused but as I carried on á walking I felt that I was being followed by someone.,fear
"At the dentist's, waiting for my turn to come.",fear
When I saw Russian roulette on TV. (obviously the movie \Deer á,fear
[ Uncertainty about my own abilities in an exam.],fear
"My father was away from home and he did not come back when he was á expected, he came back several hours later than expected.",fear
I returned home late from a party last night and I felt afraid á trying to anticipate the reaction of my father.,fear
When I got lost in New York city a late friday night with a á friend of mine.,fear
"In the traffic with a car, I nearly got crushed between a bus and á a tram.  The attention of other drivers saved me at the last moment.",fear
A dark night when I had to go to the outdoor lavatory.,fear
"While watching TV (a war movie), I felt a strong fear of death, á threat and fear of loosing people close to me.",fear
When my father was very drunk and raging at home.,fear
"In Sweden, a friend and I lived in an appartment owned by a Finn. á  One day, this man came back to the appartment heavily drunk á (hashish and alcohol).  He was quite dizzy and he broke down, and á I could not foretell his reactions.  However, nothing happened.",fear
"I was jogging in the forest, in the central park area, when I saw á a man hiding behind a tree.  I got frigthened, turned around and á ran out of the forest.",fear
"Years ago, on my way to school by the forest path I came across á an exhibitionist.",fear
I had been watching a TV-program on paranormal phenomena.  At á night I could not fall off to sleep as I feared that humanoids á were on the move.,fear
"I was alone at home and I could hear odd noises coming from above á our bedroom.  I knew that nobody lived there since it was an á office.  I got frightened (later I was given a \natural\"" á",fear
"My husband had gone to drive a strange, broken car.  At the á agreed time, he had not returned, and I feared that he had had an á accident.",fear
"I was diving below the ice, in a cave, at a depth of 26 metres.  á Visibility was almost zero and the oxygen level decreased á threateningly.  There were three of us divers on one safety rope.",fear
I was about to begin a journey in a car with an acquaintance of á mine.,fear
"My grandmother was about to die, and it had the effect that at á night, after having read a book, and once in bed, in perfect á darkness, the fear arose that I too may suddenly die.",fear
"I feared that I was pregnant.  It was not planned and I would á have been compelled to have an abortion, which I would not have á liked at all.  Fortunately, after a week's anxiety, I got to know á that I was not pregnant.",fear
"When my brother went to shoot wild ducks, I feared that the á boat would overturn and he would drown or that the gun would á accidentally go off.",fear
When a big angry dog put its snout on my arm and had I made one á movement it would have bitten me.,fear
My father had been drinking and I feared him when we went to bed á at night.,fear
I was afraid when my dog ran out through a crack in the fence á when  a train was coming.,fear
"At school, I had acted against the will of the group, and the á next day they promised to take revenge on me.",fear
I am a kindergarten teacher and I am thoroughly weary of my job.  á After having taken the university entrance exam I suffered from á anxiety for weeks as I did not want to carry on with my work - studies á were the only alternative. ,fear
"The fear about my future : work, making ends meet and health. á Coping.",fear
"At the railway station, while waiting for the last train at night á I noticed that a drunk young man was appraching me in a á purposeful mannner.",fear
My grandfather had lung-cancer and was being nursed at á home.  I felt fear when I was alone with him and he almost choked á on mucus secretions.,fear
"[ Meeting some new (unpleasant) people or some new, demanding á situation.]",fear
"I was travelling back home by boat with two friends of mine after á a lovely holiday trip.  The night and the sea were dark, and the á wind was blowing.  I feared that death was there on the boat, I á somehow felt sure about it.  I feared being left alone.",fear
My husband suddenly fell ill seriously and during the medical á examinations we did not know what would follow.,fear
When climbing up the stairs to the top of a ski-jumping hill.,fear
"While cycling in the country, I came across a large herd of á cows.",fear
"At night, I walk home past a forest.  Once, somebody got stabbed á in the forest.  I imagine someone attacking me and I hurry up.",fear
Traveling as the only female in a railway carriage in the middle á of the night in Italy.,fear
"While preparing my master's thesis, I was scared that I would not á accomplish anything as the subject was rather difficult.",fear
I was camping with a friend of mine and we spent the night in the á forest.  I could not fall off to sleep and could clearly hear á noises from outside (steps ?) approaching our tent.,fear
"While he was drunk, my life partner tried to hit me.  I felt á scared and fled to the bathroom.",fear
"My boyfriend hinted over the phone about wanting to \be free\"".  á",fear
Someone knocked on the door when I was alone at home (though á there was a door bell).  I looked through the peep hole but it á had been covered.  I called my sister but she could not help me á as she was hundreds of kilometres away.,fear
"While cycling in the country a dog started running beside me, á growling and barking, and trying to bite my foot.",fear
[ In an aeroplane.],fear
"I borrowed a car which was supposed to be used for a long journey á a few hours later, and one of the tyres burst in the middle of á the town and I did not know what to do.",fear
I was walking home with a friend at night along a quiet street.  á Something started rustling in the bush : it was an exhibitionist.,fear
"When abroad, while driving a car along a dark, winding road.",fear
"My episode of fright happened when I came to study.  I had to á stand in front of my still unknown fellow students and talk about á myself.  My hands shook, I flushed and became tongue-tied.",fear
"One evening, while going to meet a friend of mine, I had to cross á a meadow by a dark road.  There were bushes on the other side of á the road.  The weather was damp and a bit foggy.  I heard steps á behind me and kept speeding up my steps all the time.",fear
I saw a man who had had a heart-attack and who was being á treated for it.  I feared that my own father could have been á there.,fear
A neighbour's girl had disappeared and many people were looking á for her.  Someone had gone to notify the police.  Something had á certainly happened to her.,fear
"I work at a day care centre, and one day when the children were á outdoors a four-year old boy disappeared from the yard.  I was á not looking after them then, but as the manager it was me who was á responsible.",fear
"I awoke at night and did not remember dreaming about antthing in á particular.  I just felt oppressing fear, it was dark and all the á others were sleeping.",fear
When I was walking on a fairly out-of-the-way street.,fear
"When I was in the army, a room mate of mine came back from á furlough and threatened another fellow with a knife.",fear
"When I was 8 years old, I would usually come home from school á with my mother in a car.  For the first time I had to take the á school bus, and I mistook the bus stop and found myself two á kilometres away from where I lived.  I was very scared, wondering á how I would get back home.",fear
I was less than 10 years old when our neighbour's dog chased me á to the roof of a small shed and there seemed to be no hope of á getting away from there.,fear
I had a dream in which I was an African elephant.,fear
My mother had not come home at midnight.  She had forgotten to á tell me about it.  I was very young and all alone at home.,fear
Car accident in the middle of the night.,fear
"My sister had to undergo a very complicated operation, her á eyesight was at stake.",fear
"I had not told my parents about my bad marks in school. One day, á my father wanted to speak to the teachers. Fortunately I could á influence my parents to take it easy.",fear
My car skidded on the wet street.,fear
"When we stayed in Vienna with our class, my friend and I behaved á incorrectly. Our teacher threatened us with exclusion from á school.",fear
"When I was a child, I was always afraid of my father. Just when á he looked at me, I felt frightened.",fear
"One night I had a feeling that somebody was stealing my car, á but I was too frightened to go and see.",fear
"My girlfriend and I slept in a lonely hut (we had drunk alcool). á Suddenly some soil fell on us, then some water. Although we tried á hard, we could not find out the cause.",fear
On my way through lonely streets I met with a huge stray dog. It á stopped at some distance and looked at me. I tried to ignore it á but I was very frightened.,fear
It was on St. Claus Day when I was five years old. St. Claus and á his Devil Servant came to see me. St. Claus' Devil Servant á rattled with his chain and bowled terribly. I was so frightened á that my parents had to ask him to leave.,fear
I was afraid of a certain examination although I was relatively á well prepared.,fear
"I went home all alone from a restaurant. It was dark, I went very á fast. Behind me, there were some drunk men who shouted at me. By á chance, I met some friends who accompanied me.",fear
"On a mountain tour, my girlfriend and I passed by an inn. Near á the house there was a big dog which began to follow us. As my á girlfriend is afraid of dogs, I had to draw his attention to me. á He jumped towards my shoulders and wanted to play with me but I á really did not like that.",fear
Some friends and I were crossing a street when one of my friends á was seized by a car and thrown aside. I had seen the car coming á in our direction but I did not have enough time to react and á prevent the accident.,fear
"One evening, in the tramway, I was afraid of two drunk men á molesting my girlfriend and me.",fear
"When I was a child, I heard the floor cracking and I thought á there was a burglar in our house; I hid under the blanket and á trembled.",fear
"I am a \cantor\"" - I sing psalms in church. Several weeks ago I á",fear
After a short stay in Marocco we missed the ferry-boat back to á Spain and we had to look for an accomodation. By chance we met a á man who offered to take us to a camping site. While I was sitting in his á car I was terribly afraid because I had heard of people being á robbed in Marocco.,fear
"I was driving my car and it was very misty. It was in the night á and I was alone in my car. I felt totally insecure, nervous and á overstrained.",fear
"Once our school class went skiing. On a steep slope a boy á standing behind me lost his balance, fell down and drew me with á him. I slided down the whole slope. At about 1 m distance from a á tree I could stop.",fear
I was at home alone and my mother had asked me to heat the house. á I put too much fuel into the stove. It began to glow and there á was a noise in the whole house as if it was going to explode.,fear
When I was a child I was afraid of big dogs. One day when I came á home a big dog was laying in front of our door. I was so á frightened that I did not dare to enter the door and I waited á until somebody passed by.,fear
"One evening I stayed at home all alone. As we lived on the ground á floor, I was often afraid of burglers.",fear
When I was hitch-hiking and I went with a man who drived like a á madman.,fear
"My mother had fallen down from a ladder when she had been á gathering cherries. Her back was hurt. Just when I arrived, I saw á people of the life-saving service giving her medical care.",fear
"When I was a child, I fell into a cellar (when playing) and could á be freed only with big difficulties.",fear
"When I was walking on the street, a group of drunk, bawling young á people approached.",fear
"When I saw a good male friend unexpectedly after a year, as I've á just returned from overseas. I was feeling tired, looking a mess, á and nervous.",fear
No really strong such emotion. Just falling off to sleep when I á caught sight of a 5 cm diameter spider crawling onto the pillow á beside me.,fear
Car accident nearly occurred between us and drunk driver coming á in opposite direction it missed us by approx 1 m and collided á (after rolling twice midair) into nearby scrub.,fear
Small car accident. Black ice on the road - cars in front of us á started zig-zagging and so did we. Car in front did a 180¦ turn we á followed and ended up in a gully.,fear
I was sleeping in my room but woke in the middle of the night to á think I could hear noises and see shadows moving. I felt that á someone was in the house.,fear
When I had to assume a position which I didn't expect.,fear
When I crashed my car.,fear
"When I was a child, I had a nightmare. At that time, I was not á yet able to tell anybody about it, so I was very frightened. I á could not explain myself all that and I had to deal with it by á myself.",fear
"I live outside Graz - so I have to go by bus. One day I went home á from the bus stop alone. It was dark, I had to go through a á forest and there was a dark figure behind me. I was very á frightened.",fear
"When I was a child, I had a terrible nightmare with St. Nicholas' á Devil Servant. I asked my mother if he really existed and she á said yes. The following nights I could not sleep and a á light had to be left turned on.",fear
"When I was on a cave excursion with friends, I suddenly lost them á and was afraid of losing my way in the cave.",fear
"When I went home alone early in the morning, I had to go through á a wood.",fear
Once I spent a night with a friend at the secondary school. We á told each other horror stories and suddenly we heard uncanny á noises. I was terribly frightened.,fear
One evening my father told me to go into the cellar and get him a á beer. I was terribly frightened at the idea of a man sitting in á the cellar and assaulting me. For my defence I took an empty á bottle with me.,fear
One night I was lying in my bed awake but I had my eyes closed. I á saw figures with terrible faces and black frocks bending over me á and touching me. I opened my eyes but I could still see them. I á had the feeling that somebody was in the room. It was terrible. á Only when I turned on the light I was able to go to sleep.,fear
"I was skiing with friends and they wanted to ski-jump. I did not á want to be left behind, so I braced myself and followed them.",fear
"I had to go to the dentist's. When he touched my tooth with his á drill, I was terribly aftaid of the pain I would feel any moment.",fear
"A teacher wanted to instill a certain opinion and a certain á behaviour into myself, what I refused. I was afraid when I saw á him.",fear
At about midnight I had to go by bike through Graz alone. On the á whole it was a distance of several kilometers. A car followed me á through the streets. Only when I went into a one-way street the á car disappeared. The rest of my way home I was very afraid.,fear
"Many years ago I saw the film \Psycho\"" by Hitchcock for the first á",fear
"When I was 8 years old my tonsils had to be operated on. This is á not a complicated operation, but just before it started I was á very afraid so that I will never forget it.",fear
I was in a dark cellar and saw a glowing red point. I thought á that it was a person with a cigarette - but it was only the red á switch.,fear
"I studied medicine for several semesters and at that time I á developed a great fear of examinations. I was most afraid of my á examination of anatomy. While other students were examined, I was á dissecting. I was able to hear everything and was waiting with á fear until it was my turn.",fear
My first public appearance in front of a rathe big audience.,fear
Before an examination: I had the fealing that I had not learned á enough.,fear
I had climbed on a cherry tree alone and there was a thick á caterpillar beside my fingers. I feel disgusted by caterpillars á and snakes. I was terribly afraid of the caterpillar crawling on á my fingers. Out of the fear I was almost unable to climb down.,fear
"After a footballmatch I went home by car, a friend drove. I did á not realize that he was drunk until we were in the car. He was á madly racing. Several times we were in dangerous situations and I á told him to be cautious, but he did not care.",fear
"After my boy-friend had beaten me for the first time, I always á trembled when somebody knocked on my door or when I heard steps á coming nearer.",fear
"My mother, my sister and I were sitting in the sitting room and á watching a film on TV. My father came home drunk and told us to á turn off. When we did not do that he switched off the fuse and á started shouting. We were sitting in the dark and I was afraid á that he would do us a harm.",fear
"When we had swimming instruction, we had to take a header from á the springboard. I usually refused to do that, but at least I was á forced to.",fear
"I lived in a flat with a couple. The woman was so jealous of me, á that she sometimes had crying fits. Eventually her husband could á not stand that any more and wanted to kill me.",fear
Before my final examination.,fear
"Before I went to the urologist's I was afraid for several á reasons: because it was for the first time, because the medical á check-up might be painful, because of the uncertainty and because á someone had informed me about it.",fear
I was afraid before I went to the doctor's.,fear
When I had my first oral examination after a long time; á especially one day before the examination when I had the feeling á that I had not studied enough and had not enough time to make up á for it.,fear
When I had to go through lonely streets in the middle of the á night.,fear
I got lost in a foreign town. I did not know the language of that á country and it took me hours to meet my friends again.,fear
After a motor accident (I was the frong-seat-passenger) I spit á blood.,fear
"My fear appeared in the form of jealousy. I was afraid that my á girl-friend had fallen in love with another man, I was afraid to á lose her.",fear
"When I wanted to go into a house, there was suddenly a big dog á standing beside me. It was hardly moving, but I did not know how á it would react later on.",fear
I was awakened by a dream in the middle of the night. I dreamt á that a stranger was in my house.,fear
"Recently my younger brother disappeared for two days without á leaving a trace. Usually he tells me when he wants to do á something like that, therefore I was afraid that something had á happened to him.",fear
Before an oral examination - which I did not take eventually.,fear
Unknown person knocking repeatedly on backdoor when no one else á was at home.,fear
Movement in bush late at night while camping.,fear
A car came very close to hitting me whilst I was crossing the á street.,fear
Before giving a seminar to a rather large audience.,fear
"I was a passenger in a jumbo-jet which was accelerating down the á runway and almost at the point of take-off, when the pilot á suddenly braked and put the engines into reverse thrust, in an á obviously urgent attempt to stop the aircraft. The hostesses show á signs of concern and my first thought was that something was on á the runway in our path and that we were in danger of hitting it.",fear
"When I heard that there had been some women raped at uni, just á near where I usually park my car and walk by myself at night. á Although I wasn't in danger it unnerved me for days and I was á fearful whenever walking through the area.",fear
I was walking home late at night from lectures and someone á deliberately started following me. It was dark and I was scared.,fear
I do not recall being scared in the near past.,fear
When my mother was angry with me over my friends and boyfriend.,fear
A workmate and I had been antagonistic with each other for some á weeks - he had reacted violently to my criticisms of his work á standards.,fear
"After going through a glass door, I sustained a number of serious á cuts which were gaping open.",fear
"When my boyfriend was leaving to go home one night, I had a very á deep sense of uneasiness and an unwarranted fear that I wouldn't á see him again.",fear
I was on my surf ski. Rather large waves to strong current á separated me from my ski and we both began to drift slowly á (actually rather quickly) away to sea. The direction I was á drifting in was taking me straight over a reef on which rather á large sharks were constantly being caught. (I was alone with no á one to help me).,fear
"My brother and I were driving to Brisbane when he drove back onto á the road, perhaps cutting off another car but not noticeable - á this driver did his best to drive us off the road for about 1/2 á an hour.",fear
Fear of sexual overtures from a close relative in the family.,fear
I was walking to my car at night and thought that I was being á followed.,fear
Stranded in the north of Fraser Island with a submerged 4 WD hire á vehicle.,fear
Taking a trip to crocokile country I fell out of the boat and was á motivated by fear of being eaten to perform great swimming feats.,fear
"When at school, I threw a duster at another child and hit him in á the head. The blow caused a flesh wound and I was afraid of what á would happen to me when the teacher found out the circumstances.",fear
As a child (i.e. 5-7) hiking in reasonably rugged bush and á becoming lost for a duration of 5-7 hours.,fear
"Car accident. Travelling as a passenger along narrow bitumen road á at night - trying to overtake semi-trailer. The truck pulled over á onto our side and we hit the wet dirt, swerved back into the á truck, back onto the verge, over a guide post and into a ditch.",fear
Walking along with a dog barking at you and following you.,fear
"I was in about Grade 7, I came home from school one day and was told á that my mother had skin cancer and would have to go to the hospital á straight away.",fear
"When I was on holiday, walking back to where I was staying, at á night, and two men started closely following me. There was nobody á around that I could run to.",fear
First day at University (I didn't know what to expect).,fear
Going to a disco by myself to wait for some friends. We had á separated and hadn't planned where to meet. I wasn't sure if they á were even going to this place so I felt very conscious of being á alone.,fear
"When cleaning up a pile of junk under our house, a huge spider (a á \Jungle Spider\"") ran out near me. (I do not like even small á",fear
"A man was yelling outside my window at 3.00 am, yelling threats, á though not to me.",fear
"Walking around the University at night by myself, having been á previously warned of rapes, etc.",fear
At the tender age of eleven a friend and I left a party and á proceeded to walk through dark and secluded streets of a bad á neighborhood to find a telephone (recent spate of Horror Movie á watching had occurred).,fear
Having my luggage checked at Customs.,fear
When I was bringing in the shopping and nearly stood on a snake.,fear
When I was caught in an elevator and it got stuck between floors.,fear
"When somebody broke into our home one night when my mother was á out, and my sister and I had just gone to bed.",fear
"I was seven years old and swimming outside the flags at the Gold á Coast. I was caught in a rip and taken out about 100 m. I á couldn't swim too well, but an older friend (17) swam out and á saved me.",fear
Walking in the dark by myself.,fear
Every time I see a spider or a snake.,fear
Left alone in dark when young.,fear
When I dreamed that I was being attacked by a friend.,fear
"I felt fear when once I was asleep and dreamed that I was dying á asfixiated by a cardiac attack, I was afraid and woke up á desperate. Altough I wasn't afraid of death I was afraid.",fear
When I almost drowned myself in the municipal swimming pool that á I use to go almost not excaping.,fear
When I got in jungle where there was a great number of snakes.,fear
When I was to sit for my first entrance exam. I had fear of a á possible failure.,fear
When I come home late at night.,fear
I was bitten by a dog.,fear
A grenade blew out next to me.,fear
"When in a car accident where car was total wipe off (wipe out, or á write off).",fear
Introducing myself at a first tutorial this year at University.,fear
As a child - stepping on a rusty nail - being told that I might á get tetanus.,fear
"One night going downstairs, and hearing a strong stirring of á brances, which was not the wind.",fear
"On embarking on University life. I came from a different city and á did not know anybody at the Uni. I was frightened because my well á known and loved friends, also all my security had been taken á away.",fear
