"Watching an old lady running up the street to catch her bus and á miss it, it reminded me of my own mother and how dreadful it á would be to be her in the same situation.",sadness
When a close friend died.,sadness
"When the guy I was in love with told me that he had met someone á else and that we would not meet again for a year.  Although we á did not have a steady relatioship, we were having an affair.",sadness
[ No response.],sadness
When my ex-boyfriend and I separated.,sadness
At set-backs.,sadness
[ No response.],sadness
[ No response.],sadness
When I woke up after a nightmare.,sadness
When I heard that a good friend had committed suicide.,sadness
When I found out that I had failed to pass my exams during the á term by one point.  The fact that exactly the same thing had á happened last term did not help.,sadness
When out of work.,sadness
A colleague's 17 year old daughter is seriously ill with cancer á and has only a year to live.  I  heard about it 6 weeks ago.,sadness
"When I understood that my marriage was falling apart, and we á decided to be legally separated.",sadness
When my grandfather died.,sadness
When I didn't get a certain job at Lillehammer which I wanted á very much.,sadness
"Being bored in school, not being able to marry and have children.",sadness
When my girlfriend left me.,sadness
"Discovering that Lillehammer provided no musical environment that á suits my taste, even though I had been told so.",sadness
When I was told that a good friend was seriously ill.,sadness
When an earlier friend was spreading negative rumours about me.,sadness
When my gradmother died.,sadness
The death of a close friend.,sadness
"Realizing that school will soon be over, and we will all go á different ways, perhaps never meeting again our friends from this á year.",sadness
I was told by a good friend that we couldn't be friends any more á because of his relationship with another girl.,sadness
When my grandmother died.,sadness
A very close friend left me.,sadness
A woman I know is slowly dying from cancer. Observing this á process makes me sad.,sadness
When realizing that my girlfriend and myself in fact had started á the process of breaking up.,sadness
Having to go back home form the U.S. after having been there for á ten weeks to visit my brother and his family.,sadness
When the gear broke on my car.,sadness
At the death of a close relative.,sadness
"When my grandfather died, with whom I had a very close á relationship.",sadness
Death in the close family.,sadness
"Got a package from my parents, without even a small note á enclosed.",sadness
"Not succeeding in a cross-country skiing competition, which I á intended to win.",sadness
Getting to know that my uncle in America had a brain tumor.,sadness
Death of a close friend.,sadness
"Talking to a pensioned and bitter \street order\"" policeman.""",sadness
Not getting a job.,sadness
My father dying.,sadness
"Losing close people and animals. So far, I've felt most when á losing our dog in a traffic accident.",sadness
"My sweatheart were away on a trip, and then she got problems.",sadness
Love problems.,sadness
My grandfather's death.,sadness
When a girlfriend left me.,sadness
As a ten-year-old I was at the funeral of my grand-father.  It was more á the ceremonies held in the church and not really the death of my á grand-father which made me sad.,sadness
When I am at home alone.,sadness
When I noticed obvious marks of old age (in a negative sense) on á a close relative of mine.,sadness
I had drunk a couple of beers and my fiancee got angry at me.,sadness
"I was on my way back from the Inter Rail, on board the ferry from á Stockholm when my father called me at 7 o'clock to tell me that my á uncle had died and that I would be seeing him off on his final á journey within four days.",sadness
When I came to know that my grandmother had died.  She was very á close to me.,sadness
[ Laziness makes one sad.],sadness
"Loneliness, being uncertain of myself in the Autumn.",sadness
I realized that the girl I loved had to leave me.,sadness
When I came to know that a girl I was fond of already had a á boyfriend.,sadness
The death of my grandmother.,sadness
My father had a heart attack when I was not at home (I was still á living with them).  He recovered relatively well although he had á to retire (which implied relief from the stress of a small scale á enterprise).,sadness
"The long lasting illness of my grand-mother, and the changes in á family relationships caused by it.",sadness
I made a long-distance call to people rather close to me and I á thought about the sad incident that had happened to them in the á near past; I knew that they were thinking about it too when I made á the call.,sadness
When one of my cat died of a disease.,sadness
The death of my grandmother.,sadness
I had had a farewell party at the place where I had been working á for a year.  That night I could not fall off to sleep.  I was sad á thinking that I would not see my nice fellow workers again.,sadness
[ A person close to me told me that his positive regard depended á on my conduct.],sadness
My father suddenly fell ill and died.,sadness
"The death of my father, even though we had not been very close to á each other.",sadness
"A young, close relative of mine died, leaving behind a baby a few á months old.",sadness
"My grandfather died, I went to the mortuary and saw the corpse.",sadness
My girlfriend gave me the mitten (left me).,sadness
"When we decided, my boyfriend and I, that we would separate, I á realized that he would have wanted to continue our relationship á and the coming separation hurt him.",sadness
"When my boyfriend wanted to leave me, I felt sad and melancholic.",sadness
"I would have liked to go out to chat with some acquaintances, but á I realized that I was not wanted.  I felt hurt, disappointed, á lonely and deserted.",sadness
"[ When after a night of sleeping in another's arms, one wakes á alone and knows that the lonely arms of the night are not the á same that one meets in the morning.]",sadness
A close friend of mine had not contacted me for a long time.,sadness
I felt sad after having had an argument with my boyfriend.  I felt á that he did not understand me and that there was no point in á carrying on with the relationship.,sadness
I got to know about the death of a close friend.,sadness
"Estrangement from my best woman friend.  We have been going á different ways for quite some time now, but the break was total á when she got married as her husband is unreasonably jealous of me.",sadness
I felt sad at having to leave my girlfriend after constant problems á and failed attempts at reconciliation.  My sadness was caused by á the irreversibility of the decision.,sadness
When I think that I will probably never have a genuine contact á with my parents.,sadness
We had to finish the life of our 8 year-old dog.,sadness
"[ When I am, in my opinion, not understood correctly. ]",sadness
"I tried to talk to my parents over the phone, as I wanted to go á home for the week-end and I knew that I would not be able to bear á it.  I tried to reduce the gulf and the conflict between us by á talking in order to unite our worlds.  Result : hysterical mess, á blinding and blaming.",sadness
"My child, unexpectedly started acting in a restless and á disturbing way at school.  In addition his performance at school á weakened.",sadness
The breaking up of a long lasting relationship.,sadness
When my friend did not pass the high school graduation á examinations.,sadness
"A relationship in which I had put my trust, broke up.  I was sad á when I realized how easy it is to forget something that one had á once regarded as great and significant.",sadness
When our dog died.,sadness
"The last time I felt sad and disappointed was when I did not do á as well as I had hoped in one of the final exams.  As compared á with the earlier exams, the questions, I think, were unjust.",sadness
"Being away from a very close friend, I was away from Finland á for a year as an exchange student.",sadness
"I could not meet my love, after having waited for a month, due to á illness.",sadness
After my boyfriend and I had separated.,sadness
"When my grandfather died, I saw my grandmother crying against my á aunt's shoulder (I had never seen my grandmother cry before).",sadness
"When I had to move away from home to study, and I knew that I á would not be coming back home for a long time.",sadness
"The breaking up of a relationship.  We decided that the á relationship could not carry on, so it was no surprise to me. á And anyhow, I had known it would happen sooner or later.",sadness
My best friend had a relatively severe illness.  I was sad á because she was suffering.,sadness
When my grandmother died of cancer.,sadness
When my grandfather died.,sadness
"My guinea-pig had been ill for a couple of days.  One evening, á when I came home I enquired as to how it was doing.  My mother's á expression told me that it had died.  My knees refused to support á me and I began to weep convulsively.",sadness
"When my sister left to go home, in Sweden, after the Christmas á Holidays.",sadness
The death of a close relative.,sadness
"The fact that my mother is getting married again (my mother and á father divorced about 15 years ago) means that she will probably á move to Turku, and our home, which is a one family house, will be á sold (I myself have not been living at home for the past six á years).",sadness
"I was on a class excursion, by boat to Stockholm.  At night my á class mates prepared to clebrate their motive in life which was á \life is merriment\"".  I felt depressed about the way they sought á",sadness
I was sad when I saw that a beautiful girl was not attainable.,sadness
"I worked for seven months in a factory, and made friends with a á fellow worker.  Later, I visited my former fellow workers and was á told that, while in the army, my friend had shot himself.",sadness
I lead a rather secure life.  The only thing I can remember is a á song from the nineteenth century which is against alcohol.  Both á the melody and the word (although naive) effected my emotions.,sadness
"When I heard about the death of Frantois Truffaut, the French motion  á picture director, on the radio.  I had planned to go and see his á last film.",sadness
"When my car froze, and I could not start it.",sadness
When my grandmother died of cancer.,sadness
"Christmas Eve: there was a tension between my parents, they did á not even try to restore a harmonic atmosphere. Mother stayed in á her room almost the whole day. I felt alone and was very sad.",sadness
"When I was six years old, my favourite cat died.",sadness
I heard that a friend had died in an accident; group situation: á suddenly a friend came in and said \Have you already heard á,sadness
"A friend of mine, who had repeated a year at school once before, á did not pass the final examination and had to take it again half á a year later.",sadness
A good friend quitted me after he had behaved in a strange á manner.,sadness
"My favourite horse died. We had tried our best to save him, but á it was hopeless, he had to be shot.",sadness
My mother's death.,sadness
"During the Christmas holidays, I went to see my parents and á stayed with them for two weeks. After two or three days, we had á the same conflicts we had had ten years before when I had lived á with them. They were glad when I left.",sadness
A person died (not really a friend).,sadness
When my girlfriend told me that she wanted to leave me.,sadness
"After I had lived with my boyfriend in a foreign country for half á a year, I saw that it was impossible for me to stay with him (for á economic reasons). We separated although I loved him.",sadness
When I was eight years old my father was run over by a car. When á I saw his body I was sad beyond words.,sadness
"In 1977, my grandfather, to whom I had a very close relationship, á died.",sadness
"When my aunt, whom I had loved very much, died. When I heard á about her death, I was not as touched as at the funeral. I really á became conscious of her death at that moment.",sadness
I had to leave my girlfriend for 4 weeks because of my studies. á This happens frequently. The last 24 hours before my departure á are always very depressing.,sadness
Death of my grandmother.,sadness
"When the grandmother of my friend died in a hospital. My friend á was crying and I was sad, too.",sadness
When my grandfathers died and I realized how much I would miss á them.,sadness
"Several years ago my brother died in an accident. When I heard á about it, I was very sad. It took years until I resigned myself á to it.",sadness
I met some nice people during my holdidays. When they left I knew á that I would never see them again.,sadness
When my uncle died whom I had loved very much. I was very sad and á I felt totally helpless.,sadness
"When I was younger I was very good in apparatus gymnastics. I á always won in competitions, but once I was only at the fourth á place.",sadness
"My little cat which I had raised all by myself, hanged itself when á playing in the garden.",sadness
"When I was a child I had a grass-parakeet I liked very much. His á legs were crippled so that he could not move very fast. Once I á came into the room, did not notice him and stepped on him. A few á days later he died.",sadness
My father died unexpectedly at the age of 53 years. He certainly á would have liked to live longer. I was also said because I was á confronted with the fact that I would die one day too.,sadness
I met again a very good friend after a year and realized that á there had grown a certain distance between us.,sadness
When my grandmother died - at her funeral.,sadness
My partner left me after we had been together for a long time.,sadness
When my grandmother died. I had a very deep relation to her (I á lived with her for several years).,sadness
When my grandmother died.,sadness
"After having left the company of someone who gave me a lot of á support and made me laugh, found myself alone for days on end.",sadness
"Recent break-up of seriors long-term relationship, helped along á by would-be  in-laws.",sadness
When my boyfriend took me to his father's grave.,sadness
"When my grandfather was sick, and died I felt more sad, though, á when he was sick.",sadness
"My grandfather died. He lived almost as a recluse not caring for á himself as well as he should - Dad and we all helped as much as á we could, but it didn't save him from himself. It was an á unexpected death. His second de facto wife was lucky she wasn't á jailed.",sadness
"In my penultimate job I was responsible of a sections with á several employers, after several years of dedication I was á dismissed by a new chef, saying that I was incompetent.",sadness
"I felt very sad when I had to give up something that by right was á mine and although I didn't get it, a kind of suvenir that people á don't give you the right to have.",sadness
The loss of the woman who loved me most till today.,sadness
When I heard about the death of somebody I liked very much and I á was not present either to see the person or to try to share my á emotions with other friends.,sadness
"When my grandfather died. When I heard about his death, I had a á bad feeling in my stomach and I felt as if I had lost something á very precious.",sadness
"Several years ago my mother died. She had been ill for a long á time, but nevertheless her death came unexpectedly. I did not and á I still do not want to believe that it is true.",sadness
A friend told me about his cousin who is my girlfriend. He said á she had treated him in a mean and nasty way. I was surprised á because in front of other people she had always treated him in a á friendly way. I am very sad about it.,sadness
When my grandmother died; I had a stronger relation to her than á to my mother.,sadness
When my grandparents moved to another part of the town.,sadness
"My friend was pregnant, but lost her child during the second á month. I went to see her at hospital - she was crying. I felt á very sorry for her.",sadness
When my uncle died I saw a funeral for the first time. All people á stood around the open grave and cried.,sadness
Our dog had to be shot because he had killed a roe. I liked him á very much and so I could not resign myself to that. I hated the á hunter who shot him.,sadness
My cut was run over by a car. After searching for a long time I á found her lying in a kerb. I was rather shocked and angry with á the driver.,sadness
When we were on holidays my girl-friend had to leave me after 4 á weeks and I had to stay in Turkey for some more weeks because I á had a job there.,sadness
"My sister, whom I like very much, asked me for a favour which I á refused her for some flimsy reason. Some time later I felt sorry á for that and something like sadness.",sadness
Years ago on Christmas Eve I felt very sad because I realized for á the first time how I missed my father who had died at Christmas á Years ago.,sadness
I had cared for a horse for 2 years. One day it was sold and I á cried for several days because I was so sad.,sadness
"I was at home alone when I realized that a young roe approached á our house. I hid because I did not want to frighten it. It á limped. Some time later, when I thought that it had already run á away, I saw it lying on our terrace. I came nearer and saw that á it was terribly wounded. I informed the ranger who said that the á roe must have been attacked by dogs. He had to shoot it.",sadness
"I arranged with a friend to go skating the next day. He asked me á to wake him up by telephone at twelve o'clock because we had come á home late in the morning. Next day I called him - he was not at á home. As something like that had happened to me several times á before, I came to the conclusion that one cannot rely on anybody á and I felt very sad.",sadness
A horse which I had liked very much was taken away.,sadness
My son's mother told me that she wanted to move to Vienna and á take the child with her. This means a rather long distance for á me. My whole family was sad and dumbfounded so that my own á feelings were intensified.,sadness
Death of my father; he died of laryngeal cancer.,sadness
My grandfather's funeral.,sadness
"My grandfather was seriously ill, he had only a few days left to á live. I had always loved him, but never told him. When I saw him á for the last time, I had the feeling that I had omitted so many á things I could not do again. - There was a fly sitting on his á forehead and he was too weak to drive it away. I was very sad á when I saw that.",sadness
"After some friends had come to see me. They had stayed for á several days and we had got on very well. When they had left, I á had a feeling of emptyness.",sadness
"I had to give up my love, because it did not work out well.",sadness
"When I was 9 years old, I got a cat, but after 3 days he died. I á was very sad, because I had nursed him and taken him to the á veterinary's - but in vain. Although I had had him only for a á short time I had liked him very much.",sadness
When my flute-teacher was replaced by a new one.,sadness
Often a dog which is treated very badly by his owner comes to us.,sadness
When my father died.,sadness
A friend who was 22 years old died.,sadness
My dog died of a cerebral tumor.,sadness
When my brother died.,sadness
"A relative, whom I like very much, left for the United States.",sadness
"My dog, whom I had had for eleven years, died. I watched his á soporification.",sadness
My uncle died - I felt sad at the funeral.,sadness
"During my holiday I met again a friend who had tried to commit á suicide. She had just left hospital, her lips were trembling, she á looked miserable.",sadness
A friend died of cancer when he was 18 years old.,sadness
It was only once that I really felt sad: at my grandfather's á funeral (after a long time of suffering he had died of cancer).,sadness
I am sad because some relations to friends are not very good.,sadness
A friend breaking up with her boyfriend.,sadness
Loss of close relative.,sadness
A girlfriend ended our relationship in an abrupt and unexpected á manner.,sadness
Death of a parent.,sadness
"While walking through an old mining area, I unwittingly disturbed á a wallaby which, in its resultant flight, accidentally fell down á a deep mine shaft. On investigation it seemed uninjured, but it á was impossible for the wallaby to get out, and also for me to get á it out of the shaft. To prevent its suffering a slow death, I á shot it.",sadness
When I found out that a person I went to school with had died in á a car accident.,sadness
Leaving Melbourne to move interstate - leaving relatives and á friends behind.,sadness
Girl I was fond of did not initiate conversation as I expected in á tutorial.,sadness
The death of my twin sister - suicide.,sadness
"I was alone in my parents' house, having made plans to spend the á afternoon with a lover (plans which the lover cancelled), á watching a movie and considering my life and circumstances - á pressures of examinations in particular.",sadness
"Watching \11 am\"". They had a programme on the starving refugees. á",sadness
Death of paternal grandmother to whom I was very close - died of á cancer.,sadness
"When I left my sister's house after staying there for a few days. á She has two little boys, and they are very warm people (the á family). At the time, I was in need of this sort of contact, and á I grew very fond of children (no, I'm not a paedophiliac).",sadness
"My mother died of cancer after a 4 year illness - I think the á most pregnant moment of sadness was the next morning, just as the á sun rose.",sadness
At rejection / being ignored by a loved person held in great á esteem.,sadness
Death of grandmother.,sadness
"At the funeral of a friend about 20 years old, who was killed in á a hit-and-run motorcycle accident.",sadness
The loss of my father as he died of a massive and sudden heart á attack.,sadness
Death of the family dog.,sadness
Leaving the house myself and a female friend had shared for 6-8 á months because of the friendship which developed and our approach á to each other in occasional instances of several personal crises.,sadness
"Looking up end-of-semester results, and finding I'd failed three á out of seven (subjects).",sadness
After training for an Australian championship competition for a á year and then injuring myself 2 weeks before the competiotion.,sadness
Shifted from Melbourne to Brisbane. All my old school friends á gave me a party and I had to say good-bye to them all.,sadness
"I was terribly upset when my kitten got hit by a car. He didn't á die, but for several weeks we thought he might have to be put á down.",sadness
"At end of school - function to \celebrate\"" ? Leaving friends who á",sadness
A friend of mine is having psychiatric problems because of his á mother's death ages ago. He is really quiet and because it á relates back to his childhood I feel sadness for him. He doesn't á lead a normal life and it just seems unfair.,sadness
My father died last year after an 8-week severe illness.,sadness
Passing away of my father.,sadness
"When I left all my friends at school (break up) knowing we would á probably all go our separate ways, and none see one another for a á long time.",sadness
"I broke up with my boyfriend of seven months, but it was a very á \indepth\"" relationship and so after feelings of grief and loss á",sadness
Thinking about friends overseas.,sadness
"At our Senior dinner - separated from school friends, nothing á will ever be the same again.",sadness
When my father died.,sadness
"When my father passed away of cancer, I was extremely saddened. á He was not very old, which made matters worse. The actual death á was horrendous, but the moving funeral saddened me more so.",sadness
When one of my closest friends died unexpectantly.,sadness
When felt lonely about writing my family.,sadness
The first time I left home.,sadness
Close relative is dying of cancer - found out last week.,sadness
After the fact that made me ashamed I felt sadness.,sadness
To fight with a sister and to know that she doesn't care.,sadness
I felt it when I was at home and saw a discussion without sense á between my parents.,sadness
The death of my grandfather.,sadness
When my team lost a championship.,sadness
I got separated from the man I loved.,sadness
When I got separated from the man I loved so much.,sadness
When my friend (girl) went abroad for two years.,sadness
I was alone at home on New Year's Eve.,sadness
Unrealisation of the desired profession (aviator).,sadness
Death of grandfather (unexpected).,sadness
"I left my home in Melbourne to come to Q'land to study and before á I hopped in the car I hugged my mother and shook hands with my á father. Sensing immediately my father's sadness, I also had a á flood of the same emotion.",sadness
As a child - having a dog - it getting a disease and dying.,sadness
"Having to decide on a termination of a pregnancy, after á discussing it with friends, family and the man involved.",sadness
"Upon moving away from home for the first time to a different á city, I felt no longer \under the wing\"" of my parents even though á",sadness
"A very close friend from Victoria visited me over the holidays. á Having enjoyed his company immensely over 10 short days, I was á overwhelmed by sadness when he left to return to Victoria.á ",sadness
"When my son was diagnosed as having CEREBRAL PALSY, at age 5. He á would have to endure so much labelling, stigma and discrimination, á even though his case was relatively mild.",sadness
"My mother left my father for his best friend, and he moved to á Papua New Guinea. Despite the fact that I am closer to my father á than to anyone else in my family, I had to move in with my á mother, and say good-bye to my father, not knowing when I would á see him again.",sadness
"Leaving home to move closer to University. As an oldest child, á this experience was traumatic for both my parents and myself.",sadness
When my family heard that my Mother's cousin who lives in á England wrote us to tell that he had cancer of the lymph glands.,sadness
"I don't know why suddenly I thought that what I was feeling for á my boyfriend was not really love. After almost three years being á together, this matter of fact shaked me and I felt a great sorrow á that I can call sadness.",sadness
When my grandmother died.,sadness
Some colleagues decided to go out on a Saturday not inviting me á to decide either the place nor the time.,sadness
I felt sad when I was despised by another person.,sadness
"I couldn't sleep, and began to remind of my childhood. We are many á sisters and at that time we were spanked a lot and I don't know á why I started to remind of the spanks they and I had had, their á shouts when this happened.",sadness
"When I applied for the college entrance examination to FUVEST, á and I wasn't approved in the second fase.",sadness
It happened when I lost two very intimate friends in a car á accident.,sadness
When I couldn't go for a trip with my friends in a holiday.,sadness
"During an informal talk with a friend when we talk about the life á of another person, a common friend, that is in a situation of not á being able to assume certain problems that he decided to solve, á that is, she herself suggested the problems and decided to solve á them but didn't get it until the moment.",sadness
"When I became conscious that men don't wnat anything they don't á have a goal. They have: sex, but this isn't important.",sadness
"When I knew almost the same day about two great friends of mine á that had serious existential crisis, and mainly when I notice á that I'm in the same situation that they are, but I didn't á realize it.",sadness
"When my grandmother, my second mother died.",sadness
To buy a car and didn't like the business and the car.,sadness
"A friend of mine lent me his apartment for holidays and besides á this he was a fine person. Months later I knew that he died á tragically in a moto accident. He was very young, and I felt sad á and couldn't believe it (until today).",sadness
"When I knew that a person that I liked very much didn't react the á way I would like to, even that I knew about his feelings for me.",sadness
"When I was betrayed by a friend, and decided to stay apart form á her.",sadness
"I remember the day my father died. I was 11 years old and my á sadness was so great that until today I remember everything á about that day, from the clothes I was wearing to the reactions of people, á the despair of my mother and brother. It marked me a lot and was á the greatest sadness I felt.",sadness
My fiancT's family was adopting a 5 years old boy. I felt á myself close to him as I never felt before. After some time his á mother demanded the care of the kid and we were obliged to send á him back.,sadness
When I deeply felt that I could lose the person I love best á because of my foolishness.,sadness
When I try to get closer at a person and she misinterpreted me.,sadness
The second time I went to the entrance exam to V.S.P. and á didn't get approved.,sadness
"Last year, when I took the college entrance examinations I á failed the FUVEST. It was for me the most frustrating situation á because I had studied all year long, and only thought about this.",sadness
When I was 10/11 years old my father travelled very much for his á work (he passed three months away from home).,sadness
"In the 12/83 my boyfriend asked me to forget him, as it would be á easy.",sadness
"A close friend travelled to another country. When I knew that he á would only come back after many years, I felt very sad.",sadness
When on Christmas day my grandmother died. I received the á news when I was coming back from a party on the 24th at 5 am.,sadness
A dear friend was removed from the division whre I work.,sadness
When I knew about my sister's in law finacial situation and what á she was facing.,sadness
I felt very sad when I saw the first list from the names of the á people who entered at the University and my name wasn't there.,sadness
"When I didn't succeed to enter at the University, I felt that the á college entrance course sistem prejudiced me, that my integrity, á and effort weren't corresponded.",sadness
"When my boyfriend was changing his behavior there was something á wrong, I felt sad, because it's desagreable when a relationship á is ending.",sadness
When I felt alone and without love.,sadness
When I noticed that I do many things to the pregiudice of myself.,sadness
When my dog died.,sadness
My brother wanted me to buy a flute with him but I didn't accept á afterwards I regretted it because he became sad.,sadness
"The day that the results of the college entrance examinations for á the S. Paulo University were published and I didn't find my name á on the list. Entering this University was my greatest wish, and  á the fact of not having succeded caused a great frustration, and á not only sadness.",sadness
"I felt sadness when I notice that I'm not important for a á determinate person. We do many things for a friend, and we see á soon after, that he doesn't do anything for us, nor thinks of us.",sadness
"I am always sad when my boyfriend goes away. He lives and studies á in an other city. We have gone steady for 2 and 1/2 years and á everything is going very well, but sometime this situation makes á me feel bad and very lonely.",sadness
"One night a very dear person said: \I hate you\"". Of course it was á",sadness
When my grandmother died.,sadness
One day I heard from a friend that the boy I loved had gone out á with her and not with me.,sadness
"One of the greatest sadness was when my grandfather died, because á I loved him very much.",sadness
For not having succeded in getting the job as a translator that I á wanted.,sadness
"After a disagreement between my parents, when I was alone with my á father and my sister, the aggression continued, when my father á tried to put me and my sister against my mother revealing facts á that had happened in the past like a talk between my father and á his mother in law where she told him that my mother was not quite á save.",sadness
I was watching television. It was about midnight when a very dear á friend called saying that his father had died in an accident.,sadness
When I thought for an instant that a very good relationship with á a person had finished.,sadness
"In a social situation I became interested in a woman. We talked, á we laughed, we enjoyed each other. She desappeared for a few á minutes, and a little after appeared with an other man.",sadness
When I felt lack of aid from close friends.,sadness
I didn't get the job I wanted.,sadness
When I got separated from the woman I loved.,sadness
I feel sadness from the fact that I was not born with a better á appearance.,sadness
The sudden death of one of my parents.,sadness
Getting separated from my family for a week caused me a sense of á sadness.,sadness
I feel sadness when I only imagine that I could lose a close á person. Some time ago I lost a man whom aI greatly respected.,sadness
When I left my boyfriend. I found another girl at his home but he á did nothing to relieve the situation.,sadness
I got separated form my closest friend. He went to work abroad.,sadness
I saw a friend of mine who had suffered a very heavy contusion á after an accident.,sadness
When I couldn't find my dog which was missing.,sadness
A close friend decided to stop with his study and to go back á home.,sadness
