When I was forced to decline the invitation to my mother's 70th á birthday because of my work committments in another area.,guilt
"When I \hated\"" one of mmy flatmates who was nice to me.""",guilt
Not doing something I had promised.,guilt
When my middle child became very difficult to handle after the á birth of his baby brother and I did not have any patience with á him.,guilt
At work a boy was injured because of my lack of supervision.,guilt
I get irritated with my son when he screams or is sick all over á his clean clothes.,guilt
When I splashed a child by not slowing down while driving á through a puddle of water.,guilt
When I was face to face with my deceived friend after sleeping á with his wife.,guilt
When I pulled a chair from under someone at kindergarten and he á hit his head.,guilt
[ No response.],guilt
[ No response.],guilt
[ No response.],guilt
When I argue with my sister.  It feels sometimes that I have the á upper hand and I use it.  I often argue better and this makes her á terribly angry.,guilt
"I have a two-month old baby.  When I came here, to the á university, to attend lectures, I had to leave the baby with his á father.  I felt guilty.",guilt
I stole carrots and got caught.  I had to apologize to the owner.,guilt
"I ate a Runeberg's cake, though I knew that I would immediately á put on a kilo.",guilt
I had to decline an appointment which had been very important for á the other person. For this reason we even got into trouble.,guilt
I had told a person unpleasant things in a bad manner. He was á very depressed and caused an accident.,guilt
I had a quarrel with near persons. I said many ill-considered á things and I regretted it when it was to late.,guilt
Meeting a male friend with whose wife I was having an affair.,guilt
I had wasted some time instead of doing something I needed to do á to give to a friend. (Also in the time I wasted I had done some á things I did not consider morally right).,guilt
Leaving a friend of mine alone at a dance - I felt I should have á kept her company.,guilt
"For the above: guilt at not living up to my own moral á expectation, guilt for not being the type of person my patents á wanted, guilt for just about bloody everything, just realising á that I have failed drastically in my own eyes.",guilt
"I \snapped\"" very abruptly at my mother when she said something á",guilt
When a mistake occurred at work which I was not responsible for.  á This was disclosed later.,guilt
[ No response.],guilt
I was living at home during the Summer vacations and towards the á end decided to take some of my clothes and other belongings to á the appartment in Guttenburg.  When I had finished I went to my á ex-boyfriend's (relationship uncertain) home and stayed there á till 5 A.M.  I had to leave then as my parents needed the car for á work in the morning.  My parents do not like my boyfriend.,guilt
When my nephew asked me to tell him a story and I simply did not á have the energy or the will.  When I saw his disappointment I was á terribly guilty and read a story to him after all.,guilt
[ Can not think of anything.],guilt
I broke off with my partner as I wanted him as a friend and not á as a lover.  He reacted very violently and I felt guilty as I á had made him so desperately unhappy.,guilt
I said nasty things which I did not mean to a friend.,guilt
Squeezed the puppy in the door.,guilt
My mother accused me of not visiting her enough when she was in á hospital for an eye operation.,guilt
[ No response.],guilt
A boy who shot dead a squirrel.,guilt
[ No response.],guilt
"Having failed to help with the 5th of March arrangements (Women's á Day), although I had previously promised to take part in the á work.",guilt
"Car accident. I let a 16-year old, incompetent parson take the á wheel and I feel very guilty about what happened even though I á suffered the worst injuries.",guilt
I hit my little sisiter on the head with a stone while we were á fighting.,guilt
NO RESPONSE.,guilt
I failed to show up at an agreed date.,guilt
A friend of mine shot himself through the head after having told á me and others that he would do so.,guilt
"When my ex-husband left our house, and the children cried because á he was not coming back.",guilt
"A kitten had wandered into our office, and I was told to take it á back across the street. When I crossed back, the kitten followed á me and was run over and killed by a car.",guilt
"When my parents work very hard and get tired - while I go to á school and study instead of helping them. I feel that I'm letting á them down, disappointing them.",guilt
I failed to complete a working task within the agreed time.,guilt
"I had planned a trip to the South during Easter, together with a á friend. She was very sorry when I changed my mind and decided not á to go after all.",guilt
I was very angry with a girlfriend for interferring a little too á much with my personal affairs. I told her so rather strongly and á she started crying.,guilt
"When I secretly tried smoking for the first time, being 12 years á old.",guilt
Not applicable to myself.,guilt
"We had a day off from school. Instead of helping my mother with á her job, I stayed in bed all day.",guilt
"When my aunt took her own life, I felt guity for not á understanding that she needed support.",guilt
"I dated another boy several times, when I was still \going with\"" á",guilt
I forgot to lock the outside door at my Land Lady's place.,guilt
"Doing something wrong at home, and then letting my (normally) á more rampant brother take the blame.",guilt
"Borrowing a car, and then having a minor accident (breaking a á headlight).",guilt
"Feeling helpless, not being able to accomplish what I really á wanted to do.",guilt
"I've always defended my sister when needed, at the expense of my á brother. This has led to feelings of guilt towards him.",guilt
When I and the boy next door set fire to a house by accident.,guilt
"When being illoyal (disloyal) to people close to me. Had such an á episode with my sister, who should have received my support and á attention.",guilt
"Accidentally dropped a friends camera flash, so that it was á broken.",guilt
Not keeping a promise of delivering materials of great importance á to the receiver.,guilt
"The negative feelings towards me displayed by my á \parents-in-law\"".""",guilt
"Car accident, hurt three of my closest family.",guilt
"I often feel guilty, and it has to do with other people, e.g. if á I haven't visited my older relatives for a while.",guilt
I crashed my father's car.,guilt
Being aggressive against members of my family.,guilt
Not helping parents enough at home and at the farm - this has á happened many times.,guilt
During 7th grade our class mobbed a famale teacher so badly that á she had a breackdown and was hospitalized.,guilt
"The same as in \shame\"".""",guilt
Selling the appartment after my divorce.,guilt
When I caused needless anxiety to a person close to me because of á my lack of self-insight.,guilt
We had had a party the night before and we still had some liquors á left the morning after. I went to the kitchen pretending to á prepare some tea and was caught by my fiancee pouring some rum á down my throat.,guilt
"On Reberbahn, I was in a \restaurant\"" where drinks were á",guilt
When I spoke ill of a fellow worker in the absence of this á person.,guilt
When I shot a bird in the head with a shotgun.,guilt
[ The same as in shame.],guilt
I had promised to call a girl but I did not do it.,guilt
"I reproached my mother's cooking and criticised her á personality, and she felt hurt and depressed.",guilt
I had quarelled with a friend of mine and I later realized that á it was also my fault.,guilt
"I had asked the Salvation Army to take away a piece of furniture á of mine, but I forgot to cancel the agreement (a friend of mine á took it) and I thereby caused the Salvation Army people some á unnecessary work.",guilt
"I did not go to the exercises, without any adequate reason.",guilt
"When I think about my family (parents, brothers, sisters) guilt á is a part of my feelings.",guilt
I got 100 FIM too much when I changed money at the bank.  They á soon called me at my job and the situation was embarrasing for á me.,guilt
"While at primary school, I did not let a friend ring a bell á although he would have liked to do it.  Afterwards I felt bad.",guilt
"I was working as a secretary.  My boss was to go to give a á lecture, and wanted me to give him the exact address of the á place.",guilt
I lost my self-control and raised my voice at a child.,guilt
It was my turn to cook dinner.  I forgot a dish (the favourite of á the family) in the oven and it got burnt and was uneatable.,guilt
"The death of my father made me feel quite guilty, because my á attitude towards him had been cold and indifferent.",guilt
"A borrowed car broke down while I was using it.  It was not my á fault, nevertheless I felt guilty.",guilt
"A friend of mine was drunk and having an argument on the street á with a woman, appparently his girlfriend.  I was walking on the á other side of the street and thought that I was not supposed to á interfere.  Later I heard that he had shot himself that evening.",guilt
"I \picked up\"" a girl and I thought that I had misused my á",guilt
My mother told me that the enveloppes that I had been tearing (I á had torn the stamps away) in good faith had been the first-day á enveloppes which my father had collected as a young man.,guilt
"I promised my friends that I would take care of something, but I á kept forgetting about it.  When they asked me about it, I á promised to do it immediately.  However, I got started only after á a couple of months.  I felt that I had betrayed my friends.",guilt
"When I was baby-sitting at my cousin's place, I tried to have a á pleasant time and did not really take care of the child.  I do á not care very much about children.",guilt
"When I behaved improperly - fought in a public place.  á Afterwards, I felt guilty about my conduct.",guilt
"I did not go to help a friend of mine, though she probably needed á me.",guilt
"When as a child I stole, from a friend of mine, the ring she had á got in an easter egg.",guilt
"When before the last exam I have taken, I went out instead of á studying.",guilt
"A lonely, neurotic, shy girl lives nearby. She has expressed a á wish to meet me, I have however avoided her (turned down an á invitation) as the crisis my partner is going through uses up all á my empathy.",guilt
When I did not succeed in finding a job after having finished a á nonacademic degree.,guilt
"When I noticed that my little sister was sulking, because I could á not meet her because of a misunderstanding.",guilt
"While trying to get my little brother over a ditch, he fell on á his head and started crying.  I was scared of having caused him á permanent injury.",guilt
"[ If one has planned to do something \important\"" and then, for á",guilt
When I moved away from home.,guilt
"I had been guilty of gossiping and blaming others, and one of my á superiors at the workplace made a formal reprimand.",guilt
When I think that I have been too stict or narrow minded towards á my students.,guilt
"When I promised a male friend of mine to visit him, and did not.",guilt
"I met my ex boyfriend by chance.  We separated a few months ago á and I am now with a new boyfriend.  My ex boyfriend looked á depressed, and I know I am not to be blamed.",guilt
A parking fine.,guilt
"At my summer job, I was responsible for making various orders.  á It was not me who had ordered some seasonal merchandise, but when á much of it was left over and had to be thrown away in the Autumn, á I felt partly responsible for the much too large order.",guilt
"While travelling in a bus with an invalid ticket, I got caught.",guilt
"[ I had, by being silent, disapproved my love and made him á unhappy.  He had not been able to keep his promise.  I thus was á thinking about my own conduct towards another person.]",guilt
The cat of my landlady escaped through the window which I had á left open.,guilt
[ I speak harshly to my parents though they only mean my own á good.],guilt
When I reproached my friend because I was myself low-spirited and á disappointed.,guilt
"At my job, I got disproportionately angry with a child.  My á reaction was not as it should have been.",guilt
"I am going steady with a boy, but I had sexual intercourse with á another one, and I felt guilty about it afterwards.",guilt
"For the sheer pleasure of it, I quarelled with my boyfriend who was trying  á to be especially kind to me.",guilt
"When I decided to move away from my parent's home, my mother told á me that it was as if a part of her had been torn out of her.",guilt
"I felt guilty when I spent a night at my boyfriend's place, á particularly because I had been harsh and spiteful when I had á left home.  The reason was that I feared a possible discussion on á the subject and I wanted to leave defiantly.",guilt
"I had not written to, or called my grandmother, who was lonely, á for a long time.  My mother asked me to call her on her behalf á and when I did so, my grandmother was delighted and she told me á that she had been waiting for some news from us.",guilt
I stopped my car in front of a pedestrian crossing as a child was á crossing the street.  The car driving in the next lane did not á stop and the child got hurt.  Had I not stopped ...,guilt
"I am the secretary of an association, and during the last meeting á I forgot to take the minutes.",guilt
"When my little brother asked me to play with him, I told him that á I had no time and that I would play with him the next day. á However, the next day I said the same thing.",guilt
"One evening I went out with some friends of mine, although I was á supposed to stay at home with my little sister who is 11.",guilt
"While doing some calculation exercises, I neglected a part of it, á though I had marked it as done.  By chance, I was asked to á demonstrate this very part on the blackboard.",guilt
[ Generally when I am shopping I feel like I were guilty of all á the thefts through the year (I have never stolen).],guilt
"While playing a ball game, I made a mistake and we lost the game.",guilt
When I was involved in a car crash.,guilt
When I betrayed my former girlfriend.,guilt
I work at a commercial house from 7 to 10 a.m. On a very cold day á in winter I was late - and let a fellow worker stand in the cold á for half an hour.,guilt
I was said to be responsible for my mother getting ill and á growing thin. I did not realize that it really was my fault until á several weeks later.,guilt
A young girl tried to put an end to her life because of lover's á grief; not until she was in hospital I heard that I had been the á reason for her action.,guilt
"I was supposed to fetch some friends at the bus stop, but I did á not do it because my father was in a bad mood and I was afraid á that he would grumble.",guilt
"When my boyfriend was away, I flirted with his best friend; I á felt guilty the next day.",guilt
"I had to take care of the plants of a friend of mine for several á weeks. I watered them, but let them stand in a cold room so that á two of them perished.",guilt
"During a ski tour with a friend, we two had drunk too much. When á we went down the slope on ski, I lost my friend who had lost his á way. I thought that something must have happened to him (he á finally arrived but after a very long time).",guilt
"I live with my boyfriend, we have a close relationship, I fell in á love with another man.",guilt
When quarreling with friends.,guilt
"I came home from a discotheque at half past four in the morning, á although I had promised my parents to come home at midnight. From á 3 a.m. I felt guilty towards my parents.",guilt
"I went shopping with my mother and sister (17 years old). Mother á always told my sister what she should buy. Instead of assisting á my sister in defending herself against mother's interference, I á just behaved aggressively towards my sister.",guilt
"After a terrible quarrel with my family, I withdrew in my room. I á felt guilty because I had caused this scene by my aggressive á behavior.",guilt
"I had to call somebody between 12 and 12:30. As I had no á possibility to call him at this time, I did not do it until 3 á p.m.",guilt
After closing the front door I realized that I had left the key á inside the house. I felt even more guilty since it was not my own á house but the house of people I hardly knew.,guilt
"It happened when I still went to school: I got closer to a girl á but I considered it only as an \affair\"". Only much later I realized á",guilt
One night I did not come home without telling my parents and I á did not want to speak about it afterwards. My mother cried. I had á a bad conscience and felt guilty.,guilt
My girlfriend's results in school had become worse because I á prevented her from learning (we often went out etc.).,guilt
"During the military service, I lost a part of an equipment; I á accused another person and he was rebuked and punished.",guilt
"Some time ago I took the driving test. I did answer the á theoretical questions very well, but I failed the practical á driving test. It was my fault because I had not enough practice.",guilt
"I allowed my little brother to clean the bathroom in his own way. á My mother came and saw the floor overflowed with water, slapped á my brother in the face and told him to go to bed immediately.",guilt
"I behaved in a nasty manner towards a friend, I said things which á I could have said in a more friendly way. After that I felt á guilty.",guilt
During my holidays I had a boyfriend who turned away from me á outwardly. Therefore I danced with another man and raised certain á hopes in him. After a while I had to explain to him the á circumstances,guilt
I had promised my friend to take her to an important appontment á but I was late. So she missed the opportunity to get a wellpayed á holiday job.,guilt
When I was a child I often quarrelled with my younger sister. á Once I became so angry that I slapped her in the face. She cried á and shouted so that my mother came in and scolded me.,guilt
I felt guilty because I had not accomplished a thing as well as I á had wanted to.,guilt
I had to tell a collegue the time for an appointment with another á collegue. I told her the wrong time - it was obviously my fault.,guilt
"When I was driving my motorbike I went into a bend incautiously á and fell down. I was slightly hurt, the motorbike was slightly á damaged.",guilt
When I was parking my car I was not cautious and bumped into á another car. I caused considerable damage. The driver of the á other car was very angry and I let him insult me because I felt á guilty.,guilt
When I shoplifted a pair of earrings from Coles and my Mum caught á me with them in my bag.,guilt
"Feeling guilt after greed, buying chocolate and pigging out to á the point of feeling sick, especially as I am fat.",guilt
Failure to complete medical course as a result of failing fourth á year twice.,guilt
"When in grade 3, late home from school every day for weeks á because of harassment from a grade 7 boy I lied to mother about á why I was home late.",guilt
Eating too much I felt guilty afterwards because I knew I á shouldn't have overeaten as I'm putting on too much weight.,guilt
"Once in my homes yard, I was plaing football with my cousin and á in a certain quick the ball went on uncontrolled putting down a á bird-cage, killing it.",guilt
When I was reproved eighth grade of high school.,guilt
"On a telephone talk where I was agressive and stupid without the á least, reason or better motive.",guilt
I forgot to water the flowers in our flat and was rebuked by my á friends who share the flat with me.,guilt
I was not sure whether I should help an old woman going down a á flight of stairs. I just watched her and saw how difficult it was á for her to do it.,guilt
An accident happened to my little cousin because I had not taken á enough care of her. She fell on the floor and her hands were á hurt.,guilt
There was a time when I did not get on well with my sister. I á always grumbled at her and said bad things about her to my á mother. So my mother always scolded her.,guilt
When I had drunk too much and nearly got an alcohol poisoning.,guilt
I had to take care of my little brother. When I met a friend I á did not pay attention to him for a certain time and he was hurt á while he was playing.,guilt
I had to take care of a neighbour's child. I did not look after á it all the time and the child fell down and was hurt. I felt á guilty.,guilt
"My uncle had promised to buy me a bicycle. As time went by and I á had not received it yet, I asked my father to buy it for me. á Later I heard that my uncle had wanted to offer me the bicycle on á my birthday two weeks later.",guilt
"When we were playing, I hurt my little sister, but towards my á mother I did not admit that it was my fault.",guilt
During a discussion I reacted very aggressively and so I made it á impossible to continue discussing.,guilt
I had a discussion with my girl-friend. After some time we á started to quarrel and at least - to get the upper hand - I said á that she was not as important to me as she might believe. Some á time later I apologized for that.,guilt
"I called my little sister to make her pick up her toy from the á floor. When she still refused after I had asked her for the á fourth time, we began to quarrel. At last the whole family was á involved in this quarrel and trouble was brewing.",guilt
"I was on a concert-tour and therefor seperated from my á boy-friend. But I needed warmth which was given by a male member á of the orchestra. My feelings towards him were not very deep, but á his feelings were. I felt guilty when he said \I am not a á",guilt
"By fun I had a tussle with my sister. Suddenly I obviously hurt á her unintentionally - and she ran out of the room, crying.",guilt
"When I still went to primary-school, I went on a ski-trip with my á family. After skiing we went to a restaurant for lunch. Suddenly á my father said that he had forgotten something in the car. He á gave me the key and asked me to go and get it. I had difficulties á with the key which was already bent. I asked my mother to help á me. When she tried to turn the key it broke. We had no second á key. My mother was blamed for all that and I did not say a word.",guilt
"I had been together with my boy-friend for two and a half years, á when he got to know another girl and not even tried to conceal á that from me. I drew my conclusions and left him - I also felt a á bit guilty for what had happened.",guilt
I quarreled with my boy-friend. He said it was unfair that I á always started crying so that he had to give in.,guilt
"I threw away an object, which belonged to a friend, because I did á not know what to do with it. My friend was very sad about that á and I felt guilty.",guilt
My schoolmates were teasing a pupil who was not able to defend á himself very well; I should have taken his part.,guilt
"I had an appointment with a friend. I promised him to meet with á him, but at last I did not without having informed him.",guilt
"When I told my boy-friend, who loved me very much, that I wanted á to put an end to our relationship. a long time before I told him á that and also a long time after that I felt guilty, because I had á hurt him so much.",guilt
"With a group of handicapped people we went to a party. When we á wanted to leave we were not able to find one of these people. I á had told his mother that we would leave at 4.30 p.m., actually it á was planned for 3.30 p.m. Therefore there was a delay.",guilt
I spied on my fiancT and was terribly jealous. Later I saw that á there was no reason for that.,guilt
"When I was 4, we spent our holidays at the seaside. My sister and á her friend wanted to go to a bay on an undangerous way. I wanted á to arrive before them and went on a shorter, but more dangerous á way. When I arrived, I found nobody there. I waited for a long á time, but nobody came. On my way back I met my mother who had á been searching for me desperatly. She did not scold me, but I saw á how much she had worried (herself).",guilt
When I shirked the gymnastic lesson I met the director of our á school who asked me what I was doing.,guilt
My sisters asked me to fetch them at a discotheque which is 5 km á off. There was a thick fog and snowfall. There was not enough á room in the car for all of them and they asked me to go there á once again. When I did not do that they had a way to make me feel á guilty.,guilt
When I had wrongly explained someone an important exemple for an á examination.,guilt
"A friend who was 22 years old, died of leukemia; I had not known á that he was so ill and therefore had not cared.",guilt
"When a classmate wanted to sit down, I pulled his chair away, so á that he was slightly injured.",guilt
My father had been alone for a long time because my mother and á sister were on holiday. I had not seen him for a long time and á when I finally called him I realized that he had been very sad á about that.,guilt
"I was looking after my cousin's little daughter; she fell down, á was slightly injured and cried vociferously.",guilt
"I had a quarrel with my father. He was depressed, because á somebody had treated him injustly. As we had an argument, it was á impossible for me to help him.",guilt
I spread abroad an intimate secret.,guilt
"I was on a visit to friends who have a baby. The baby was crying á in another room, but soon it became quieter and it seemed that it á would fall asleep. I went into the room where the baby was lying á - and it started crying again. ",guilt
"When I was driving my car, I wanted to pick something from the á floor of the car and drove into the guide-rail. I thought that I á should not have done that and felt guilty.",guilt
I was sitting in a restaurant with friends and I knew that in the á meantime my girl-friend must have come to my flat and found the á door closed.,guilt
When I was in the puberty I smashed the favourite toy of my á little brother because of a fit of rage.,guilt
"I promised my mother to come home on her birthday, but at last I á was prevented. Nevertheless it would have been possible to go but á I did not.",guilt
Not thanking relatives for a favor done.,guilt
Losing my temper with my spouse.,guilt
I borrowed money from a friend and did not pay back the debt when á I said I would.,guilt
A neighbour complained about smoke from my backyard incinerator á entering his house after a change of wind direction. I lit the á fire after originally checking that the wind would not blow the á smoke in that direction.,guilt
"When I came very late one night (or morning !) and my parents á were waiting, not so much angrgy as disappointed.",guilt
Often I forget to give my immediate family birthday presents.,guilt
I cannot recall feeling guilty in the near past. REMARK - SUBJECT MAY NOT HAVE TAKEN THE EXERCISE VERY SERIOUSLY.,guilt
Guilt - because I had not written to my sister for months before á she died.,guilt
"My mother and father had forbidden me to ride my scooter on the á road, and I had transgressed (together with the \wild\"" kids from á",guilt
A girl whom I hadn't seen for a period of time told me that she á had been pregnant and had an abortion - I was the father.,guilt
"After being told that an ex-boyfriend had been hurt by my wearing á something he had given me when I was with another guy. I was á unaware of my actions really, as I had not considered the fact á that he had given it to me, and might see me. I still respected á his opinions of me.",guilt
Leaving home when my mother thought I had no reason to go and á felt that I was rejecting her. She is a constantly depressed á person (a bit of a worry-wort) and I felt guilty about having á given her this additonal problem.,guilt
I stole 5c from my mother's purse for a choo-choo bar - I was 6.,guilt
"Guilt at having pressed another person to expose/explore his á personal weaknesses/faults, to the extent that the other person á was made to feel terrible/defensive.",guilt
I had shown anger toward my dog and he was killed later that day.,guilt
"I wasn't able to see my girlfriend on her birthday and because I á was late arriving home from uni, I didn't phone her as arranged á at a certain time (she rang in the meantime).",guilt
A situation where I stole a friends wife's wallet.,guilt
Carried out a vandalistic act on some windows at an old army á location.,guilt
"Leaving University in 1982 following exclusion and lying to á parents/friends about reasons for leaving, i.e. lying about the á fact of having been excluded.",guilt
"After having told an authority figure a very large lie I was told á she believed me, because she believed I had never lied to her. ",guilt
Talking about someone behind their back.,guilt
Guilt after fighting with my sister (for) telling her how bad she á was.,guilt
"When I was young, I stole some money from my mother's purse. It á wasn't very much, but I can remember when she found it gone I á felt very guilty.",guilt
"After having been told not to take the car, I took it anyway and á felt guilty about having taken it.",guilt
"I didn't tell my parents exacly what had made me so late in á getting home one night. I left out some details and somehow, I á felt I had lied to them.",guilt
"I was walking quite quickly and unthinking through a children's á playground, when a toddler ran in front of me I knocked him over á and he hit his head quite hard and began crying.",guilt
I felt guilty about going out when I should have been studying á for a presentation I had to give on Wednesday the next week.,guilt
"I felt guilty when I skipped a two hour practical class I knew I á would miss out on more information which I did not know, but I á couldn't cope with going.",guilt
Ignoring my parents'wishes.,guilt
Borrowed someone else's towel without asking.,guilt
When I used to tell Mum I was going somewhere else than where I á was (going).,guilt
When I was rude to my mother and got angry with her.,guilt
I ate 12 biscuits one night after tea while watching TV - I don't á know why.,guilt
We owned a shop and I used to serve in it occasionally. We á sometimes took lollies out of the stand and Dad caught me one á day.,guilt
"I had promised to do a task for someone that was close to me, and á from the outset I knew it was important that I do it, but when it á came to it, I let them down.",guilt
Not giving up something for Lent.,guilt
"When I was 17, I told Mum I came in at midnight, when really it á was 3.30.",guilt
When I let a person assume a fault that I committed.,guilt
When I finished a love affair where I was responsible of the sad á end.,guilt
I felt it when playing I pushed my brother and he fell down á cutting himself in pieces of tile.,guilt
I pointed a failure of a friend of mine.,guilt
Once when I complained I caused a great discussion between my á parents.,guilt
I was in a sanatorium. In front of me a boy fell down from his á invalid's chair. I could help him but I didn't. I felt like being á paralysed.,guilt
"When I have sometimes been unfair to my parents, when I have á happened to deceive them over some trifling things.",guilt
When someone is accused or punished instead of me.,guilt
Once I worked as a designer. A fitter was hard hit in a damage á that occurred at the building site I had designed.,guilt
Betraying someone's trust.,guilt
Friend's fiancT left her for me.,guilt
Promising someone to do their job and then not being able to do á it due to transport troubles.,guilt
"I felt guilty about talking negatively, and agreeing with a á person who was doing likewise, about a non-present third person.",guilt
As a child - accidentally stepping on a pet guinea-pig - it á dying.,guilt
"When I was about 14 years old, I \borrowed\"" a can of drink from á",guilt
"When I felt I had let my parents down, especially my mother, by á having sexual intercourse for the first time, and a few times á after that. Also, when I went on the Pill.",guilt
"When my Bictorian \friend\"" was staying at my house we ere going á",guilt
"When I decided my first marriage had ended, and left with the á child. I felt overwhelmed by guilt as I was separating mother and á child.",guilt
I once stole a shirt from the Department Store in which I work. I á have been promoted to work in a very privileged section of the á store. Their belief in my integrity makes me feel even guiltier.,guilt
"Inventing a fictitious series of events, as a result of which I á ended up in a conflict with my two closest friends.",guilt
"I was driving my parents' car into a carpark in front of a shop á we own, and scraped the corner of the front panel on the back á corner of my father's utility. I didn't tell anyone, I lied about á the bump (later I had to confess).",guilt
"When I was a little girl about eight years old I broke the bey á from a closed. Mother asked who did it. I said that it wasn't me, as á I almost never lied, and my brother did it more frequently in á spite my brother denieing it my mother gave him a few slaps.",guilt
When I took away my best friend's boyfriend.,guilt
When I answered to my mother with rudeness.,guilt
I felt guilty when I couldn't help a person.,guilt
"When my niece was 3 years old she was in the living room while we á were fixing the table for a birthday party and, as every child, á she couldn't stay calm. She burst a balloon. When I told her to á be quiet her father pinched her. I believe if I hadn't said anything á this wouldn't have happened.",guilt
